TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,current_games,current_minutes,previous_games,previous_minutes,selection_score,FROM_YEAR,TO_YEAR
1610612747,2025,0,Luke Kennard,Luke,luke-kennard,10,G,6-5,206.0,"JUN 24, 1996",29.0,8,Duke,1628379,Traded from ATL on 02/05/26,1610612747,LAL,Los Angeles Lakers,78.0,1682.0,65.0,1471.0,3946.7,2017,2025
1610612747,2025,0,Deandre Ayton,Deandre,deandre-ayton,5,C,7-0,252.0,"JUL 23, 1998",27.0,7,Arizona,1629028,Signed on 07/06/25,1610612747,LAL,Los Angeles Lakers,72.0,1963.0,40.0,1210.0,3810.0,2018,2025
1610612747,2025,0,Marcus Smart,Marcus,marcus-smart,36,G,6-3,220.0,"MAR 06, 1994",32.0,11,Oklahoma State,203935,Signed on 07/22/25,1610612747,LAL,Los Angeles Lakers,62.0,1769.0,34.0,680.0,3103.0,2014,2025
1610612747,2025,0,Jaxson Hayes,Jaxson,jaxson-hayes,11,C-F,7-0,220.0,"MAY 23, 2000",26.0,6,Texas,1629637,Signed on 07/06/23,1610612747,LAL,Los Angeles Lakers,66.0,1209.0,56.0,1093.0,3026.1,2019,2025
1610612747,2025,0,Dalton Knecht,Dalton,dalton-knecht,4,F,6-6,215.0,"APR 19, 2001",25.0,1,Tennessee,1642261,#17 Pick in 2024 Draft,1610612747,LAL,Los Angeles Lakers,54.0,552.0,78.0,1492.0,2682.3999999999996,2024,2025
1610612763,2025,0,Jaylen Wells,Jaylen,jaylen-wells,0,F,6-7,206.0,"AUG 26, 2003",22.0,1,Washington State,1642377,#39 Pick in 2024 Draft,1610612763,MEM,Memphis Grizzlies,69.0,1819.0,79.0,2045.0,4493.5,2024,2025
1610612763,2025,0,Kentavious Caldwell-Pope,Kentavious,kentavious-caldwell-pope,3,G,6-5,204.0,"FEB 18, 1993",33.0,12,Georgia,203484,Traded from ORL on 06/15/25,1610612763,MEM,Memphis Grizzlies,51.0,1084.0,77.0,2278.0,3727.6,2013,2025
1610612763,2025,0,Santi Aldama,Santi,santi-aldama,7,F-C,7-0,215.0,"JAN 10, 2001",25.0,4,Loyola-Maryland,1630583,Draft Rights Traded from UTA on 08/07/21,1610612763,MEM,Memphis Grizzlies,43.0,1197.0,65.0,1658.0,3242.6,2021,2025
1610612763,2025,0,Cam Spencer,Cam,cam-spencer,24,G,6-3,205.0,"APR 06, 2000",26.0,1,Connecticut,1642285,Draft Rights Traded from DET on 07/06/24,1610612763,MEM,Memphis Grizzlies,72.0,1717.0,25.0,251.0,2787.7,2024,2025
1610612763,2025,0,Rayan Rupert,Rayan,rayan-rupert,21,G-F,6-7,205.0,"MAY 31, 2004",21.0,2,New Zealand Breakers,1641712,Signed on 02/22/26,1610612763,MEM,Memphis Grizzlies,64.0,1071.0,52.0,460.0,2397.0,2023,2025
1610612763,2025,0,Olivier-Maxence Prosper,Olivier-Maxence,olivier-maxence-prosper,18,F,6-7,230.0,"JUL 03, 2002",23.0,2,Marquette,1641765,Signed on 09/04/25,1610612763,MEM,Memphis Grizzlies,53.0,983.0,52.0,582.0,2284.4,2023,2025
1610612763,2025,0,GG Jackson,GG,gg-jackson,45,F,6-9,210.0,"DEC 17, 2004",21.0,2,South Carolina,1641713,#45 Pick in 2023 Draft,1610612763,MEM,Memphis Grizzlies,55.0,1178.0,29.0,459.0,2252.3,2023,2025
1610612763,2025,0,Cedric Coward,Cedric,cedric-coward,23,G,6-5,206.0,"SEP 11, 2003",22.0,R,Washington State,1642907,Draft Rights Traded from POR on 06/25/25,1610612763,MEM,Memphis Grizzlies,62.0,1602.0,0.0,0.0,2222.0,2025,2025
1610612763,2025,0,Ja Morant,Ja,ja-morant,12,G,6-2,174.0,"AUG 10, 1999",26.0,6,Murray State,1629630,#2 Pick in 2019 Draft,1610612763,MEM,Memphis Grizzlies,20.0,568.0,50.0,1515.0,2178.5,2019,2025
1610612763,2025,0,Walter Clayton Jr.,Walter,walter-clayton-jr,4,G,6-4,195.0,"MAR 06, 2003",23.0,R,Florida,1642383,Traded from UTA on 02/03/26,1610612763,MEM,Memphis Grizzlies,69.0,1411.0,0.0,0.0,2101.0,2025,2025
1610612748,2025,0,Bam Adebayo,Bam,bam-adebayo,13,C-F,6-9,255.0,"JUL 18, 1997",28.0,8,Kentucky,1628389,#14 Pick in 2017 Draft,1610612748,MIA,Miami Heat,73.0,2363.0,78.0,2679.0,5514.3,2017,2025
1610612748,2025,0,Davion Mitchell,Davion,davion-mitchell,45,G,6-0,202.0,"SEP 05, 1998",27.0,4,Baylor,1630558,Traded from TOR on 02/06/25,1610612748,MIA,Miami Heat,70.0,1999.0,74.0,2026.0,4635.2,2021,2025
1610612748,2025,0,Andrew Wiggins,Andrew,andrew-wiggins,22,F,6-6,197.0,"FEB 23, 1995",31.0,11,Kansas,203952,Traded from GSW on 02/06/25,1610612748,MIA,Miami Heat,68.0,2064.0,60.0,1841.0,4452.7,2014,2025
1610612748,2025,0,Jaime Jaquez Jr.,Jaime,jaime-jaquez-jr,11,G,6-6,225.0,"FEB 18, 2001",25.0,2,UCLA,1631170,#18 Pick in 2023 Draft,1610612748,MIA,Miami Heat,75.0,2123.0,66.0,1373.0,4296.1,2023,2025
1610612748,2025,0,Norman Powell,Norman,norman-powell,24,G,6-3,215.0,"MAY 25, 1993",33.0,10,UCLA,1626181,Traded from LAC on 07/07/25,1610612748,MIA,Miami Heat,58.0,1719.0,60.0,1959.0,4090.3,2015,2025
1610612748,2025,0,Kel'el Ware,Kel'el,kelel-ware,7,C,7-0,230.0,"APR 20, 2004",22.0,1,Indiana,1642276,#15 Pick in 2024 Draft,1610612748,MIA,Miami Heat,77.0,1708.0,64.0,1421.0,3920.7,2024,2025
1610612748,2025,0,Tyler Herro,Tyler,tyler-herro,14,G,6-5,195.0,"JAN 20, 2000",26.0,6,Kentucky,1629639,#13 Pick in 2019 Draft,1610612748,MIA,Miami Heat,33.0,1029.0,77.0,2726.0,3806.2,2019,2025
1610612748,2025,0,Pelle Larsson,Pelle,pelle-larsson,9,G,6-5,215.0,"FEB 23, 2001",25.0,1,Arizona,1641796,Draft Rights Traded from HOU on 06/27/24,1610612748,MIA,Miami Heat,70.0,1852.0,55.0,782.0,3484.4,2024,2025
1610612748,2025,0,Simone Fontecchio,Simone,simone-fontecchio,0,F,6-7,209.0,"DEC 09, 1995",30.0,3,Baskonia,1631323,Traded from DET on 07/07/25,1610612748,MIA,Miami Heat,70.0,1176.0,75.0,1238.0,3267.6,2022,2025
1610612748,2025,0,Nikola Jović,Nikola,nikola-jović,5,F,6-10,205.0,"JUN 09, 2003",22.0,3,Mega Basket,1631107,#27 Pick in 2022 Draft,1610612748,MIA,Miami Heat,47.0,810.0,46.0,1160.0,2414.0,2022,2025
1610612749,2025,0,AJ Green,AJ,aj-green,20,G,6-4,190.0,"SEP 27, 1999",26.0,3,Northern Iowa,1631260,Signed on 07/01/22,1610612749,MIL,Milwaukee Bucks,78.0,2272.0,73.0,1661.0,4725.7,2022,2025
1610612749,2025,0,Myles Turner,Myles,myles-turner,3,C-F,6-11,250.0,"MAR 24, 1996",30.0,10,Texas,1626167,Signed on 07/06/25,1610612749,MIL,Milwaukee Bucks,71.0,1910.0,72.0,2174.0,4645.8,2015,2025
1610612749,2025,0,Kyle Kuzma,Kyle,kyle-kuzma,18,F,6-8,221.0,"JUL 24, 1995",30.0,8,Utah,1628398,Traded from WAS on 02/06/25,1610612749,MIL,Milwaukee Bucks,69.0,1810.0,65.0,1936.0,4310.2,2017,2025
1610612749,2025,0,Ryan Rollins,Ryan,ryan-rollins,13,G,6-3,180.0,"JUL 03, 2002",23.0,3,Toledo,1631157,Signed on 02/20/24,1610612749,MIL,Milwaukee Bucks,74.0,2375.0,56.0,817.0,4078.9,2022,2025
1610612749,2025,0,Gary Trent Jr.,Gary,gary-trent-jr,5,G,6-5,204.0,"JAN 18, 1999",27.0,7,Duke,1629018,Signed on 07/20/24,1610612749,MIL,Milwaukee Bucks,65.0,1376.0,74.0,1892.0,3868.4,2018,2025
1610612749,2025,0,Bobby Portis,Bobby,bobby-portis,9,F,6-9,250.0,"FEB 10, 1995",31.0,10,Arkansas,1626171,Signed on 11/24/20,1610612749,MIL,Milwaukee Bucks,67.0,1617.0,49.0,1243.0,3500.1,2015,2025
1610612749,2025,0,Giannis Antetokounmpo,Giannis,giannis-antetokounmpo,34,F,6-11,243.0,"DEC 06, 1994",31.0,12,Filathlitikos,203507,#15 Pick in 2013 Draft,1610612749,MIL,Milwaukee Bucks,36.0,1039.0,67.0,2291.0,3471.7,2013,2025
1610612749,2025,0,Kevin Porter Jr.,Kevin,kevin-porter-jr,7,G-F,6-5,203.0,"MAY 04, 2000",26.0,5,Southern California,1629645,Traded from LAC on 02/06/25,1610612749,MIL,Milwaukee Bucks,38.0,1261.0,75.0,1482.0,3203.3999999999996,2019,2025
1610612749,2025,0,Taurean Prince,Taurean,taurean-prince,12,F,6-6,218.0,"MAR 22, 1994",32.0,9,Baylor,1627752,Signed on 07/09/24,1610612749,MIL,Milwaukee Bucks,26.0,613.0,80.0,2169.0,2951.3,2016,2025
1610612749,2025,0,Jericho Sims,Jericho,jericho-sims,0,C,6-10,250.0,"OCT 20, 1998",27.0,4,Texas,1630579,Traded from NYK on 02/06/25,1610612749,MIL,Milwaukee Bucks,67.0,1319.0,53.0,631.0,2801.7,2021,2025
1610612750,2025,0,Jaden McDaniels,Jaden,jaden-mcdaniels,3,F,6-9,185.0,"SEP 29, 2000",25.0,5,Washington,1630183,Draft Rights Traded from OKC on 11/20/20,1610612750,MIN,Minnesota Timberwolves,73.0,2317.0,82.0,2619.0,5454.3,2020,2025
1610612750,2025,0,Julius Randle,Julius,julius-randle,30,F-C,6-9,250.0,"NOV 29, 1994",31.0,11,Kentucky,203944,Traded from NYK on 10/02/24,1610612750,MIN,Minnesota Timberwolves,79.0,2612.0,69.0,2227.0,5443.9,2014,2025
1610612750,2025,0,Rudy Gobert,Rudy,rudy-gobert,27,C,7-1,258.0,"JUN 26, 1992",33.0,12,Cholet,203497,Traded from UTA on 07/06/22,1610612750,MIN,Minnesota Timberwolves,76.0,2378.0,72.0,2392.0,5316.4,2013,2025
1610612750,2025,0,Anthony Edwards,Anthony,anthony-edwards,5,G,6-4,225.0,"AUG 05, 2001",24.0,5,Georgia,1630162,#1 Pick in 2020 Draft,1610612750,MIN,Minnesota Timberwolves,61.0,2134.0,79.0,2868.0,5304.6,2020,2025
1610612750,2025,0,Naz Reid,Naz,naz-reid,11,C-F,6-9,264.0,"AUG 26, 1999",26.0,6,Louisiana State,1629675,Signed on 07/04/19,1610612750,MIN,Minnesota Timberwolves,77.0,2009.0,80.0,2205.0,4882.5,2019,2025
1610612750,2025,0,Donte DiVincenzo,Donte,donte-divincenzo,0,G,6-4,203.0,"JAN 31, 1997",29.0,7,Villanova,1628978,Traded from NYK on 10/02/24,1610612750,MIN,Minnesota Timberwolves,82.0,2497.0,62.0,1605.0,4874.5,2018,2025
1610612750,2025,0,Ayo Dosunmu,Ayo,ayo-dosunmu,13,G,6-4,201.0,"JAN 17, 2000",26.0,4,Illinois,1630245,Traded from CHI on 02/05/26,1610612750,MIN,Minnesota Timberwolves,69.0,1883.0,46.0,1393.0,3870.1,2021,2025
1610612750,2025,0,Mike Conley,Mike,mike-conley,10,G,6-1,175.0,"OCT 11, 1987",38.0,18,Ohio State,201144,Signed on 02/17/26,1610612750,MIN,Minnesota Timberwolves,54.0,993.0,71.0,1756.0,3259.2,2007,2025
1610612750,2025,0,Kyle Anderson,Kyle,kyle-anderson,12,F-G,6-8,230.0,"SEP 20, 1993",32.0,11,UCLA,203937,Signed on 03/01/26,1610612750,MIN,Minnesota Timberwolves,43.0,855.0,61.0,1005.0,2415.5,2014,2025
1610612750,2025,0,Julian Phillips,Julian,julian-phillips,4,F,6-6,201.0,"NOV 05, 2003",22.0,2,Tennessee,1641763,Traded from CHI on 02/05/26,1610612750,MIN,Minnesota Timberwolves,48.0,429.0,79.0,1125.0,2249.5,2023,2025
1610612740,2025,0,Trey Murphy III,Trey,trey-murphy-iii,25,F,6-8,206.0,"JUN 18, 2000",25.0,4,Virginia,1630530,Draft Rights Traded from MEM on 08/07/21,1610612740,NOP,New Orleans Pelicans,66.0,2341.0,53.0,1856.0,4671.2,2021,2025
1610612740,2025,0,Yves Missi,Yves,yves-missi,21,C,6-11,235.0,"MAY 14, 2004",22.0,1,Baylor,1642274,#21 Pick in 2024 Draft,1610612740,NOP,New Orleans Pelicans,66.0,1295.0,73.0,1960.0,3838.0,2024,2025
1610612740,2025,0,Zion Williamson,Zion,zion-williamson,1,F,6-6,284.0,"JUL 06, 2000",25.0,6,Duke,1629627,#1 Pick in 2019 Draft,1610612740,NOP,New Orleans Pelicans,62.0,1840.0,30.0,856.0,3269.2,2019,2025
1610612740,2025,0,Jordan Poole,Jordan,jordan-poole,3,G,6-4,194.0,"JUN 19, 1999",26.0,6,Michigan,1629673,Traded from WAS on 07/06/25,1610612740,NOP,New Orleans Pelicans,39.0,935.0,68.0,2004.0,3203.8,2019,2025
1610612740,2025,0,Saddiq Bey,Saddiq,saddiq-bey,41,G-F,6-8,215.0,"APR 09, 1999",27.0,5,Villanova,1630180,Traded from WAS on 07/06/25,1610612740,NOP,New Orleans Pelicans,72.0,2246.0,0.0,0.0,2966.0,2020,2025
1610612740,2025,0,Jeremiah Fears,Jeremiah,jeremiah-fears,0,G,6-3,190.0,"OCT 14, 2006",19.0,R,Oklahoma,1642847,#7 Pick in 2025 Draft,1610612740,NOP,New Orleans Pelicans,82.0,2110.0,0.0,0.0,2930.0,2025,2025
1610612740,2025,0,Derik Queen,Derik,derik-queen,22,C,6-9,250.0,"DEC 27, 2004",21.0,R,Maryland,1642852,Draft Rights Traded from ATL on 06/25/25,1610612740,NOP,New Orleans Pelicans,81.0,2028.0,0.0,0.0,2838.0,2025,2025
1610612740,2025,0,Herbert Jones,Herbert,herbert-jones,2,F,6-7,206.0,"OCT 06, 1998",27.0,4,Alabama,1630529,#35 Pick in 2021 Draft,1610612740,NOP,New Orleans Pelicans,56.0,1589.0,20.0,649.0,2743.3,2021,2025
1610612740,2025,0,Jordan Hawkins,Jordan,jordan-hawkins,24,G,6-5,190.0,"APR 29, 2002",24.0,2,Connecticut,1641722,#14 Pick in 2023 Draft,1610612740,NOP,New Orleans Pelicans,51.0,689.0,56.0,1323.0,2517.1,2023,2025
1610612740,2025,0,Karlo Matković,Karlo,karlo-matković,17,F-C,6-10,231.0,"MAR 30, 2001",25.0,1,Mega Basket,1631255,#52 Pick in 2022 Draft,1610612740,NOP,New Orleans Pelicans,62.0,910.0,42.0,792.0,2378.4,2024,2025
1610612752,2025,0,Mikal Bridges,Mikal,mikal-bridges,25,G-F,6-6,209.0,"AUG 30, 1996",29.0,7,Villanova,1628969,Traded from BKN on 07/06/24,1610612752,NYK,New York Knicks,82.0,2694.0,82.0,3040.0,6216.0,2018,2025
1610612752,2025,0,Jalen Brunson,Jalen,jalen-brunson,11,G,6-2,190.0,"AUG 31, 1996",29.0,7,Villanova,1628973,Signed on 07/12/22,1610612752,NYK,New York Knicks,74.0,2595.0,65.0,2301.0,5400.7,2018,2025
1610612752,2025,0,Karl-Anthony Towns,Karl-Anthony,karl-anthony-towns,32,C-F,7-0,248.0,"NOV 15, 1995",30.0,10,Kentucky,1626157,Traded from MIN on 10/02/24,1610612752,NYK,New York Knicks,75.0,2321.0,72.0,2518.0,5337.6,2015,2025
1610612752,2025,0,OG Anunoby,OG,og-anunoby,8,F-G,6-7,240.0,"JUL 17, 1997",28.0,8,Indiana,1628384,Traded from TOR on 12/30/23,1610612752,NYK,New York Knicks,67.0,2226.0,74.0,2706.0,5308.2,2017,2025
1610612752,2025,0,Josh Hart,Josh,josh-hart,3,G,6-5,215.0,"MAR 06, 1995",31.0,8,Villanova,1628404,Traded from POR on 02/09/23,1610612752,NYK,New York Knicks,66.0,1996.0,77.0,2896.0,5222.2,2017,2025
1610612752,2025,0,Jose Alvarado,Jose,jose-alvarado,5,G,6-0,179.0,"APR 12, 1998",28.0,4,Georgia Tech,1630631,Traded from NOP on 02/05/26,1610612752,NYK,New York Knicks,69.0,1371.0,56.0,1366.0,3409.2,2021,2025
1610612752,2025,0,Miles McBride,Miles,miles-mcbride,2,G,6-2,195.0,"SEP 08, 2000",25.0,4,West Virginia,1630540,Draft Rights Traded from OKC on 07/30/21,1610612752,NYK,New York Knicks,41.0,1080.0,64.0,1597.0,3055.8999999999996,2021,2025
1610612752,2025,0,Jordan Clarkson,Jordan,jordan-clarkson,0,G,6-5,194.0,"JUN 07, 1992",33.0,11,Missouri,203903,Signed on 07/07/25,1610612752,NYK,New York Knicks,72.0,1281.0,37.0,965.0,2935.5,2014,2025
1610612752,2025,0,Landry Shamet,Landry,landry-shamet,44,G,6-5,190.0,"MAR 13, 1997",29.0,7,Wichita State,1629013,Signed on 09/14/24,1610612752,NYK,New York Knicks,51.0,1173.0,50.0,761.0,2565.7,2018,2025
1610612752,2025,0,Jeremy Sochan,Jeremy,jeremy-sochan,20,F,6-8,230.0,"MAY 20, 2003",23.0,3,Baylor,1631110,Signed on 02/13/26,1610612752,NYK,New York Knicks,44.0,470.0,54.0,1364.0,2242.8,2022,2025
1610612760,2025,0,Shai Gilgeous-Alexander,Shai,shai-gilgeous-alexander,2,G,6-6,195.0,"JUL 12, 1998",27.0,7,Kentucky,1628983,Traded from LAC on 07/10/19,1610612760,OKC,Oklahoma City Thunder,68.0,2261.0,76.0,2596.0,5290.2,2018,2025
1610612760,2025,0,Cason Wallace,Cason,cason-wallace,22,G,6-3,195.0,"NOV 07, 2003",22.0,2,Kentucky,1641717,Draft Rights Traded from DAL on 07/06/23,1610612760,OKC,Oklahoma City Thunder,77.0,2047.0,68.0,1877.0,4606.9,2023,2025
1610612760,2025,0,Luguentz Dort,Luguentz,luguentz-dort,5,G,6-4,220.0,"APR 19, 1999",27.0,6,Arizona State,1629652,Signed on 07/06/19,1610612760,OKC,Oklahoma City Thunder,69.0,1850.0,71.0,2077.0,4490.9,2019,2025
1610612760,2025,0,Isaiah Joe,Isaiah,isaiah-joe,11,G,6-4,165.0,"JUL 02, 1999",26.0,5,Arkansas,1630198,Signed on 10/16/22,1610612760,OKC,Oklahoma City Thunder,71.0,1506.0,74.0,1606.0,3858.2,2020,2025
1610612760,2025,0,Aaron Wiggins,Aaron,aaron-wiggins,21,G,6-5,190.0,"JAN 02, 1999",27.0,4,Maryland,1630598,#55 Pick in 2021 Draft,1610612760,OKC,Oklahoma City Thunder,65.0,1417.0,76.0,1747.0,3821.9,2021,2025
1610612760,2025,0,Chet Holmgren,Chet,chet-holmgren,7,C-F,7-1,208.0,"MAY 01, 2002",24.0,2,Gonzaga,1631096,#2 Pick in 2022 Draft,1610612760,OKC,Oklahoma City Thunder,69.0,1997.0,32.0,878.0,3525.6,2022,2025
1610612760,2025,0,Jalen Williams,Jalen,jalen-williams,8,G-F,6-5,211.0,"APR 14, 2001",25.0,3,Santa Clara,1631114,#12 Pick in 2022 Draft,1610612760,OKC,Oklahoma City Thunder,33.0,937.0,69.0,2238.0,3316.6,2022,2025
1610612760,2025,0,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250.0,"MAY 05, 1998",28.0,7,Zalgiris,1628392,Signed on 07/06/24,1610612760,OKC,Oklahoma City Thunder,47.0,1142.0,57.0,1589.0,3123.3,2018,2025
1610612760,2025,0,Jaylin Williams,Jaylin,jaylin-williams,6,F,6-9,240.0,"JUN 29, 2002",23.0,3,Arkansas,1631119,#34 Pick in 2022 Draft,1610612760,OKC,Oklahoma City Thunder,65.0,1279.0,47.0,784.0,2806.8,2022,2025
1610612760,2025,0,Ajay Mitchell,Ajay,ajay-mitchell,25,G,6-4,190.0,"JUN 25, 2002",23.0,1,California-Santa Barbara,1642349,Draft Rights Traded from NYK on 06/27/24,1610612760,OKC,Oklahoma City Thunder,57.0,1471.0,36.0,599.0,2712.3,2024,2025
1610612753,2025,0,Desmond Bane,Desmond,desmond-bane,3,G,6-6,215.0,"JUN 25, 1998",27.0,5,TCU,1630217,Traded from MEM on 06/15/25,1610612753,ORL,Orlando Magic,82.0,2757.0,69.0,2203.0,5602.1,2020,2025
1610612753,2025,0,Wendell Carter Jr.,Wendell,wendell-carter-jr,34,C-F,6-10,270.0,"APR 16, 1999",27.0,7,Duke,1628976,Traded from CHI on 03/25/21,1610612753,ORL,Orlando Magic,78.0,2290.0,68.0,1760.0,4778.0,2018,2025
1610612753,2025,0,Paolo Banchero,Paolo,paolo-banchero,5,F,6-10,250.0,"NOV 12, 2002",23.0,3,Duke,1631094,#1 Pick in 2022 Draft,1610612753,ORL,Orlando Magic,72.0,2499.0,46.0,1581.0,4647.7,2022,2025
1610612753,2025,0,Anthony Black,Anthony,anthony-black,0,G,6-7,200.0,"JAN 20, 2004",22.0,2,Arkansas,1641710,#6 Pick in 2023 Draft,1610612753,ORL,Orlando Magic,64.0,1913.0,78.0,1882.0,4416.4,2023,2025
1610612753,2025,0,Tristan da Silva,Tristan,tristan-da-silva,23,F,6-8,217.0,"MAY 15, 2001",25.0,1,Colorado,1641783,#18 Pick in 2024 Draft,1610612753,ORL,Orlando Magic,77.0,1900.0,74.0,1631.0,4329.7,2024,2025
1610612753,2025,0,Franz Wagner,Franz,franz-wagner,22,F,6-10,220.0,"AUG 27, 2001",24.0,4,Michigan,1630532,#8 Pick in 2021 Draft,1610612753,ORL,Orlando Magic,34.0,1019.0,60.0,2024.0,3195.8,2021,2025
1610612753,2025,0,Goga Bitadze,Goga,goga-bitadze,35,C-F,6-11,250.0,"JUL 20, 1999",26.0,6,Mega Basket,1629048,Signed on 02/13/23,1610612753,ORL,Orlando Magic,64.0,970.0,70.0,1435.0,3104.5,2019,2025
1610612753,2025,0,Jalen Suggs,Jalen,jalen-suggs,4,G,6-5,205.0,"JUN 03, 2001",24.0,4,Gonzaga,1630591,#5 Pick in 2021 Draft,1610612753,ORL,Orlando Magic,57.0,1570.0,35.0,1004.0,3087.8,2021,2025
1610612753,2025,0,Jonathan Isaac,Jonathan,jonathan-isaac,1,F,6-10,230.0,"OCT 03, 1997",28.0,8,Florida State,1628371,#6 Pick in 2017 Draft,1610612753,ORL,Orlando Magic,52.0,520.0,71.0,1089.0,2299.3,2017,2025
1610612753,2025,0,Jett Howard,Jett,jett-howard,13,G,6-8,215.0,"SEP 14, 2003",22.0,2,Michigan,1641724,#11 Pick in 2023 Draft,1610612753,ORL,Orlando Magic,55.0,699.0,60.0,699.0,2158.3,2023,2025
1610612755,2025,0,Tyrese Maxey,Tyrese,tyrese-maxey,0,G,6-2,200.0,"NOV 04, 2000",25.0,5,Kentucky,1630178,#21 Pick in 2020 Draft,1610612755,PHI,Philadelphia 76ers,70.0,2663.0,52.0,1963.0,5101.1,2020,2025
1610612755,2025,0,Quentin Grimes,Quentin,quentin-grimes,5,G,6-5,207.0,"MAY 08, 2000",26.0,4,Houston,1629656,Traded from DAL on 02/04/25,1610612755,PHI,Philadelphia 76ers,75.0,2212.0,75.0,2015.0,4897.5,2021,2025
1610612755,2025,0,Kelly Oubre Jr.,Kelly,kelly-oubre-jr,9,F-G,6-8,210.0,"DEC 09, 1995",30.0,10,Kansas,1626162,Signed on 09/26/23,1610612755,PHI,Philadelphia 76ers,50.0,1575.0,60.0,2083.0,3953.1,2015,2025
1610612755,2025,0,VJ Edgecombe,VJ,vj-edgecombe,77,G,6-4,190.0,"JUL 30, 2005",20.0,R,Baylor,1642845,#3 Pick in 2025 Draft,1610612755,PHI,Philadelphia 76ers,75.0,2626.0,0.0,0.0,3376.0,2025,2025
1610612755,2025,0,Adem Bona,Adem,adem-bona,30,F,6-10,235.0,"MAR 28, 2003",23.0,1,UCLA,1641737,#41 Pick in 2024 Draft,1610612755,PHI,Philadelphia 76ers,71.0,1235.0,58.0,910.0,2988.0,2024,2025
1610612755,2025,0,Dominick Barlow,Dominick,dominick-barlow,25,F,6-9,224.0,"MAY 26, 2003",22.0,3,Overtime Elite,1631230,Signed on 07/09/25,1610612755,PHI,Philadelphia 76ers,71.0,1685.0,35.0,376.0,2903.2,2022,2025
1610612755,2025,0,Justin Edwards,Justin,justin-edwards,11,F,6-7,217.0,"DEC 16, 2003",22.0,1,Kentucky,1642348,Signed on 07/04/24,1610612755,PHI,Philadelphia 76ers,64.0,974.0,44.0,1150.0,2727.0,2024,2025
1610612755,2025,0,Paul George,Paul,paul-george,8,F,6-8,230.0,"MAY 02, 1990",36.0,15,Fresno State,202331,Signed on 07/06/24,1610612755,PHI,Philadelphia 76ers,37.0,1132.0,41.0,1335.0,2723.5,2010,2025
1610612755,2025,0,Andre Drummond,Andre,andre-drummond,1,C,6-11,279.0,"AUG 10, 1993",32.0,13,Connecticut,203083,Signed on 07/07/24,1610612755,PHI,Philadelphia 76ers,63.0,1235.0,40.0,749.0,2669.3,2012,2025
1610612755,2025,0,Tyrese Martin,Tyrese,tyrese-martin,23,F,6-6,215.0,"MAR 07, 1999",27.0,2,Connecticut,1631213,Signed on 02/19/26,1610612755,PHI,Philadelphia 76ers,46.0,775.0,60.0,1312.0,2573.4,2022,2025
1610612756,2025,0,Devin Booker,Devin,devin-booker,1,G,6-5,206.0,"OCT 30, 1996",29.0,10,Kentucky,1626164,#13 Pick in 2015 Draft,1610612756,PHX,Phoenix Suns,64.0,2148.0,75.0,2795.0,5269.5,2015,2025
1610612756,2025,0,Royce O'Neale,Royce,royce-oneale,0,F,6-6,226.0,"JUN 05, 1993",32.0,8,Baylor,1626220,Traded from BKN on 02/08/24,1610612756,PHX,Phoenix Suns,78.0,2213.0,75.0,1842.0,4807.4,2017,2025
1610612756,2025,0,Dillon Brooks,Dillon,dillon-brooks,3,G-F,6-7,225.0,"JAN 22, 1996",30.0,8,Oregon,1628415,Traded from HOU on 07/06/25,1610612756,PHX,Phoenix Suns,56.0,1702.0,75.0,2388.0,4458.6,2017,2025
1610612756,2025,0,Oso Ighodaro,Oso,oso-ighodaro,11,F,6-11,235.0,"JUL 14, 2002",23.0,1,Marquette,1642345,Draft Rights Traded from NYK on 06/27/24,1610612756,PHX,Phoenix Suns,82.0,1810.0,61.0,1042.0,3786.4,2024,2025
1610612756,2025,0,Collin Gillespie,Collin,collin-gillespie,12,G,6-1,195.0,"JUN 25, 1999",26.0,2,Villanova,1631221,Signed on 07/02/24,1610612756,PHX,Phoenix Suns,80.0,2278.0,33.0,460.0,3631.0,2022,2025
1610612756,2025,0,Jalen Green,Jalen,jalen-green,4,G,6-4,186.0,"FEB 09, 2002",24.0,4,NBA G League Ignite,1630224,Traded from HOU on 07/06/25,1610612756,PHX,Phoenix Suns,32.0,829.0,82.0,2698.0,3611.6,2021,2025
1610612756,2025,0,Ryan Dunn,Ryan,ryan-dunn,0,F,6-7,216.0,"JAN 07, 2003",23.0,1,Virginia,1642346,Draft Rights Traded from DEN on 06/26/24,1610612756,PHX,Phoenix Suns,70.0,1356.0,74.0,1408.0,3559.6,2024,2025
1610612756,2025,0,Grayson Allen,Grayson,grayson-allen,8,G,6-3,198.0,"OCT 08, 1995",30.0,7,Duke,1628960,Traded from MIL on 09/27/23,1610612756,PHX,Phoenix Suns,51.0,1469.0,64.0,1544.0,3507.8,2018,2025
1610612756,2025,0,Mark Williams,Mark,mark-williams,15,C,7-1,240.0,"DEC 16, 2001",24.0,3,Duke,1631109,Traded from CHA on 06/30/25,1610612756,PHX,Phoenix Suns,60.0,1415.0,44.0,1169.0,3141.3,2022,2025
